Link,Name,SKU,Price,Five Star,Review Amount,Image Link,,4-Way Venting,AAFA Certified,ADA Compliant,ANSI Certified,Adjustable Leveling Legs,Agitator Type,Amperage,Antimicrobial Protection,App Compatible,Assembly Required,Automatic Temperature Control,Bleach Dispenser,Brand,Brand Compatibility,Built-In Water Faucet,CEE Qualified,Capacity,Child Lock,Color,Color Category,Color Finish,Commercial Merchandise,Compact Design,Compatible Appliance Type,Consortium for Energy Efficiency (CEE) Rating,Control Location,Control Type,Delay Start,Depth With Door Open,Detergent Dispenser Type,Detergent Form,Display Type,Door Style,Drain Hose Included,Drum Material,Dryer Capacity,Dryer Depth With Door Open,Dryer Door Style,Dryer Drum Material,Dryer Heating Source,Dryer Interior Light,Dryer Voltage,Dryer Window,Drying Cycles,Drying Rack,Drying Type,ENERGY STAR Certified,End-Of-Cycle Signal,Estimated Annual Electricity Use,Estimated Annual Electricity Use (Dryer),Estimated Annual Electricity Use (Washer),Estimated Annual Operating Cost,Estimated Annual Operating Cost (Dryer),Estimated Annual Operating Cost (Washer),Exhaust Vent Location,Fabric Softener Dispenser,Faucet Adapter Included,Fill Hoses Included,Fingerprint Resistant,Gas Connector Included,Hardware Included,Height To Control Panel Top,Height With Door Open,High-Efficiency,Integrated Water Heater,Interior Light(s),Internal Water Heater,Lint Filter Full Indicator,Manufacturer's Warranty - Labor,Manufacturer's Warranty - Parts,Matching Dryer Available,Matching Dryer Model Number,Matching Washer Available,Matching Washer Model Number,Matching Washer Type,Material,Maximum Spin Speed,Model Compatibility,Model Number,Moisture Sensor,NSF Listed,Noise Reduction,Number Of Doors,Number Of Drawers,Number Of Drying Cycles,Number Of Shelves,Number of Drying Temperatures,Number of Rinse Temperatures,Number of Spin Speeds,Number of Temperature Settings,Number of Wash Temperatures,Number of Wash/Rinse Cycles,Options and Programs,Out-Of-Balance Detection,Payment System,Pedestal Available,Pedestal Model Compatibility,Power Cord Included,Pre-Wash Detergent Dispenser,Product Depth,Product Height,Product Length,Product Name,Product Safety Certifications and Standards,Product Weight,Product Width,Propane (LP) Convertible,Propane Conversion Kit Included,Propane Conversion Kit Model Compatibility,Quantity,Reversible Door Hinge,Second Rinse,Self-Cleaning Filter,Sensor Dry,Soft Close Lid,Soil Levels,Stackable,Stacking Kit Included,Stacking Kit Model Compatibility,Steam Function,Temperature Settings,Time-Remaining Display,Total Maximum BTU Rating,Tub/Drum Material,UPC,Vendor Collection,Vibration Reduction,Voltage,Wash/Rinse Cycles,Washer Capacity,Washer Interior Light,Washer Load Type,Washer Tub/Drum Material,Washer Voltage,Washer Window,Washer/Dryer Combo Type,Washing Mechanism,Water Source,Wheels/Casters,Window,Wireless Connectivity,Works With
https://www.bestbuy.com/site/samsung-7-5-cu-ft-stackable-gas-dryer-with-sensor-dry-white/6416174.p?skuId=6416174,Samsung - 7.5 Cu. Ft. Stackable Gas Dryer with Sensor Dry - White,DVG45T6000W,$799.99,4.6,(1.973 Reviews),https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6416/6416174_sd.jpg;maxHeight=640;maxWidth=550,,,,No,,,,,,No,,,,Samsung,,,,7.5 cubic feet,Yes,White,,White,,,,,Front panel,"Dial, Touchpad",Yes,52 5/8 inches,,,LED,,,Anodized steel,,,,,Gas,,,,"Normal, Heavy Duty, Permanent Press, Activewear, Bedding, Delicates, Sanitize, Time Dry, Air Fluff, Quick Dry",No,,No,Yes,644 kilowatt hours,,,,,,"Bottom, Left, Right",,,,No,,,,,,,Yes,,,1 Year,1 Year,,,Yes,WF45T6000AW,Front load,,,,DVG45T6000W,Yes,,,,,10,,,,,5,,,"Mixed Load Bell, Wrinkle Prevent, Adjust Time (Up), Adjust Time (Down), Eco Dry, Child Lock, Smart Care, Sound, Drum Light",,,Yes,WE402NW,,,31 1/2 inches,38 3/4 inches,,7.5 Cu. Ft. Stackable Gas Dryer with Sensor Dry,,114.6 pounds,27 inches,Yes,No,LPKIT-4/XAA,,Yes,,,,,,Yes,No,SKK-8K,No,"Extra Low, Low, Medium Low, Medium, High",Yes,,,887276412641,,Yes,120 volts,,,,,,,,,,,,Yes,None,
https://www.bestbuy.com/site/samsung-7-4-cu-ft-smart-gas-dryer-with-sensor-dry-black/6547614.p?skuId=6547614,Samsung - 7.4 Cu. Ft. Smart Gas Dryer with Sensor Dry - Black,DVG47CG3500V,"$1,099.99",4.3,(26 Reviews),https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6547/6547614_sd.jpg;maxHeight=640;maxWidth=550,,,,,,,,15 amperes,,Yes,,,,Samsung,,,,7.4 cubic feet,Yes,Black,,Black,,,,,,,,50 1/8 inches,,,,,,Anodized steel,,,,,Gas,,,,,No,,No,,,,,,,,"Bottom, Left, Rear",,,,,,,,,,,,,Yes,1 Year,1 Year,,,Yes,"WA47CG3500AV, WA46CG3505AV",Top load,,,,DVG47CG3500V,Yes,,,,,10,,,,,4,,,,,,No,,,,30 1/4 inches,45 1/16 inches,,7.4 Cu. Ft. Smart Gas Dryer with Sensor Dry,,119 pounds,27 inches,Yes,No,LPKIT-4/XAA,,Yes,,,,,,No,,,No,"High, Medium, Low, Extra Low",Yes,,,887276750200,,,120 volts,,,,,,,,,,,,,Wi-Fi,SmartThings
https://www.bestbuy.com/site/lg-7-3-cu-ft-smart-gas-dryer-with-easyload-door-graphite-steel/6492258.p?skuId=6492258,LG - 7.3 Cu. Ft. Smart Gas Dryer with EasyLoad Door - Graphite Steel,DLG7401VE,$899.99,4.4,(253 Reviews),https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6492/6492258_sd.jpg;maxHeight=640;maxWidth=550,,No,,No,,,,30 amperes,,Yes,,Yes,,LG,,,No,7.3 cubic feet,Yes,Graphite Steel,,Graphite steel,,,,,Rear panel,"Dial, Button",No,50 1/4 inches,,,,,,"Aluminized alloy, Stainless steel",,,,,Gas,,,,20,No,,Yes,Yes,,,,,,,"Bottom, Rear",,,,No,No,,,,,,Yes,,,1 Year General,1 Year General,,,Yes,WT7400CV,Top load,,,,DLG7401VE,Yes,No,,,,12,,,,,5,,,"Normal, Heavy Duty, Bedding, Delicates, Perm Press, Speed Dry (Manual Dry), Air Dry (Manual Dry), Downloaded (Manual Dry), Wrinkle Care, Custom Program, PGM Save, Child Lock , More Time, Less Time, Signal, Damp Dry Signal, Energy Saver, Default On/Off, Wi-Fi Connect, Remote Start",,,,,,,29 1/2 inches,44 1/4 inches,,7.3 Cu. Ft. Smart Gas Dryer with EasyLoad Door,,129.8 pounds,27 inches,Yes,No,383EEL3002D,,Yes,,No,,,,No,,,No,5,Yes,,,195174026694,,No,120 volts,,,,,,,,,,,,Yes,Wi-Fi,"Amazon Alexa, Google Assistant"
https://www.bestbuy.com/site/ge-7-8-cu-ft-stackable-smart-electric-dryer-with-steam-carbon-graphite/6558665.p?skuId=6558665,GE - 7.8 cu. Ft. Stackable Smart Electric Dryer with Steam - Carbon Graphite,GFD65ESPVDS,"$1,299.00",4.4,(34 Reviews),https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6558/6558665_sd.jpg;maxHeight=640;maxWidth=550,,Yes,,Yes,,,,25 amperes,,Yes,,Yes,,GE,,,,7.8 cubic feet,,Carbon Graphite,,Black,No,No,,,Front panel,"Dial, Touchscreen",Yes,54 1/4 inches,,,LED,,,Anodized aluminum,,,,,Electric,,,,,No,Vented,Yes,Yes,,,,,,,"Bottom, Left, Right, Rear",,,No,No,,,,,,,Yes,,,1 year,1 year,,,Yes,GFW655SPVDS,Front load,,,,GFD65ESPVDS,Yes,,,,,12,,,,,,,,,,,Yes,GFP1528PTDS,No,,32 inches,39 3/4 inches,,7.8 cu. Ft. Stackable Smart Electric Dryer with Steam,UL Listed,132 pounds,28 inches,,,,,Yes,,,,,,Yes,No,GFA28KITN,Yes,5,Yes,,,084691935063,,,120 volts,,,,,,,,,,Fill hose,,Yes,Wi-Fi,
https://www.bestbuy.com/site/lg-7-4-cu-ft-stackable-smart-gas-dryer-with-turbosteam-black-steel/6512284.p?skuId=6512284,LG - 7.4 Cu. Ft. Stackable Smart Gas Dryer with TurboSteam - Black Steel,DLGX6701B,"$1,299.99",4.6,(77 Reviews),https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6512/6512284_sd.jpg;maxHeight=640;maxWidth=550,,No,,No,,,,15 amperes,,Yes,,No,,LG,,,No,7.4 cubic feet,Yes,Black Steel,,Black steel,No,,,Not Available,Front panel,"Dial, Touchpad",No,51 3/8 inches,,,LCD,,,Stainless steel,,,,,Gas,,,,"Normal, AI Dry, Bedding, Delicates, Towels, Quick Dry, Timed Dry, Antibacterial, Perm. Press, SteamFresh, Heavy Duty, Air Dry, Steam Sanitary, Super Dry, Active Wear, Jeans, Blanket Refresh, Low Temp Dry, Overnight Dry, Easy Ironing, Small Load, Large Load Dry, X Large Load Dry",No,,Yes,Yes,,,,,,,"Bottom, Left, Rear",,,No,No,No,,,,,,Yes,,Yes,1 Year General,"1 Year General, 3 Years Drum",,,Yes,WM6700HBA,Front load,,,,DLGX6701B,No,No,,,,11,,,,,5,,,"Cycle Optimization, Damp Dry Signal, Wrinkle Care, Control Lock, Wi-Fi, Energy Saver, TurboSteam, Reduce Static, Remote Start, Drum Light, Signal",,,Yes,WDP6B,,,30 1/8 inches,39 inches,,7.4 Cu. Ft. Stackable Smart Gas Dryer with TurboSteam,CSA Listed,134 pounds,27 inches,Yes,No,383EEL3002D,,Yes,,No,,,,Yes,No,KSTK4,Yes,5,Yes,,,195174036983,,Yes,120 volts,,,,,,,,,,Fill hose,,Yes,Wi-Fi,"Amazon Alexa, Google Assistant"
https://www.bestbuy.com/site/samsung-bespoke-7-6-cu-ft-stackable-smart-electric-dryer-with-steam-and-ai-optimal-dry-brushed-navy/6507617.p?skuId=6507617,Samsung - BESPOKE 7.6 Cu. Ft. Stackable Smart Electric Dryer with Steam and AI Optimal Dry - Brushed Navy,DVE53BB8900DA3,"$1,099.99",4.6,(110 Reviews),https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6507/6507617_sd.jpg;maxHeight=640;maxWidth=550,,Yes,,,,,,30 amperes,,Yes,,,,Samsung,,,,7.6 cubic feet,Yes,Brushed Navy,,Blue,,No,,,Front panel,"Dial, Touchscreen",,53 1/8 inches,,,,,,Stainless steel,,,,,Electric,,,,"Steam Refresh, Wrinkle Away, Steam Sanitize+, AI Optimal Dry, Super Speed, Eco Normal, Delicates, Normal, Heavy Duty, Towels, Permanent Press, Activewear, Bedding, Wool, Shirts, Denim, Time Dry, Air Fluff, Small Load, Rack Dry",Yes,Vented,Yes,Yes,608 kilowatt hours,,,,,,"Bottom, Left, Rear, Right",,,,Yes,,,,,,,Yes,,Yes,1 year,1 year,,,Yes,WF53BB8900AD,Front load,,,,DVE53BB8900DA3,Yes,,,,,20,,,,,5,,,"Damp Alert, Wrinkle Prevent, AntiStatic, My Cycles, Smart Control, Eco Dry, Drum Light, Child Lock, Alarm, AI Pattern, Wi-Fi, Language, Vent Blockage Test, Factory Reset",,,Yes,WE502ND,No,,31 7/16 inches,38 3/4 inches,,BESPOKE 7.6 Cu. Ft. Stackable Smart Electric Dryer with Steam and AI Optimal Dry,,121.3 pounds,27 inches,,,,,Yes,,No,,,,Yes,No,SKK-9MCD,Yes,"High, Medium, Medium Low, Low, Extra Low",Yes,,,887276657257,,Yes,240 volts,,,,,,,,,,Fill hose,,Yes,Wi-Fi,SmartThings
https://www.bestbuy.com/site/samsung-7-4-cu-ft-smart-electric-dryer-with-steam-sanitize-ivory/6470428.p?skuId=6470428,Samsung - 7.4 Cu. Ft. Smart Electric Dryer with Steam Sanitize+ - Ivory,DVE55A7300E/A3,$689.99,4.6,(800 Reviews),https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6470/6470428_sd.jpg;maxHeight=640;maxWidth=550,,,,No,,,,,,Yes,,,,Samsung,,,,7.4 cubic feet,Yes,Ivory,,White,,No,,,,,,50 1/8 inches,,,,,,Stainless steel,,,,,Electric,,,,,No,Vented,Yes,Yes,,,,,,,"Bottom, Left, Rear, Right",,,,,,,,,,,Yes,,,1 Year,1 Year,,,Yes,WA55A7300AE,Top load,,,,DVE55A7300E/A3,Yes,,,,,12,,,,,,,,,,,No,,No,,30 1/4 inches,45 13/16 inches,,7.4 Cu. Ft. Smart Electric Dryer with Steam Sanitize+,,119 pounds,27 inches,,,,,Yes,,,,,,No,,,Yes,5,Yes,,,887276551609,,Yes,240 volts,,,,,,,,,,Fill hose,,,Wi-Fi,
https://www.bestbuy.com/site/samsung-7-4-cu-ft-smart-gas-dryer-with-steam-and-pet-care-dry-brushed-navy/6547610.p?skuId=6547610,Samsung - 7.4 Cu. Ft. Smart Gas Dryer with Steam and Pet Care Dry - Brushed Navy,DVG54CG7150D,"$1,124.99",4.0,(18 Reviews),https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6547/6547610_sd.jpg;maxHeight=640;maxWidth=550,,,,,,,,15 amperes,,Yes,,,,Samsung,,,,7.4 cubic feet,Yes,Brushed Navy,,Blue,,,,,,,,50 1/8 inches,,,,,,Anodized steel,,,,,Gas,,,,,No,,No,,,,,,,,"Bottom, Left, Rear",,,,,,,,,,,,,Yes,1 Year,1 Year,,,Yes,WA54CG7150AD,Top load,,,,DVG54CG7150D,Yes,,,,,12,,,,,5,,,,,,No,,,,30 1/4 inches,45 13/16 inches,,7.4 Cu. Ft. Smart Gas Dryer with Steam and Pet Care Dry,,119 pounds,27 inches,Yes,Yes,LPKIT-4/XAA,,Yes,,,,,,No,,,Yes,"High, Medium High, Medium, Medium Low, Low",Yes,,,887276759937,,,120 volts,,,,,,,,,,Fill hose,,,Wi-Fi,SmartThings
https://www.bestbuy.com/site/samsung-7-4-cu-ft-smart-gas-dryer-with-steam-sanitize-ivory/6470416.p?skuId=6470416,Samsung - 7.4 Cu. Ft. Smart Gas Dryer with Steam Sanitize+ - Ivory,DVG55A7300E/A3,$799.99,4.6,(304 Reviews),https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6470/6470416_sd.jpg;maxHeight=640;maxWidth=550,,,,No,,,,15 amperes,,Yes,,,,Samsung,,,,7.4 cubic feet,Yes,Ivory,,White,,,,,,,,50 1/8 inches,,,,,,Stainless steel,,,,,Gas,,,,,No,,Yes,Yes,,,,,,,"Bottom, Left, Rear",,,,,,,,,,,Yes,,,1 Year,1 Year,,,Yes,WA55A7300AE,Top load,,,,DVG55A7300E/A3,Yes,,,,,12,,,,,,,,,,,No,,,,30 1/4 inches,45 13/16 inches,,7.4 Cu. Ft. Smart Gas Dryer with Steam Sanitize+,,119 pounds,27 inches,Yes,No,LPKIT-4/XAA,,Yes,,,,,,No,,,Yes,5,Yes,,,887276557823,,Yes,120 volts,,,,,,,,,,Fill hose,,,Wi-Fi,
https://www.bestbuy.com/site/whirlpool-7-0-cu-ft-gas-dryer-with-moisture-sensing-white/6468671.p?skuId=6468671,Whirlpool - 7.0 Cu. Ft. Gas Dryer with Moisture Sensing - White,WGD5010LW,$679.99,4.5,(109 Reviews),https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6468/6468671_sd.jpg;maxHeight=640;maxWidth=550,,No,,No,,,,15 amperes,,No,,,,Whirlpool,,,No,7 cubic feet,No,White,,White,No,,,CEE Not Qualified,Rear panel,"Touchpad, Dial",No,41 11/16 inches,,,LCD,,,Steel,,,,,Gas,,,,,No,,No,Yes,,,,,,,Rear,,,,No,No,,,,,,Yes,,No,1 Year limited,1 Year limited,,,Yes,"WTW5010LW, WTW5015LW, WTW5057LW",Top load,,,,WGD5010LW,Yes,No,,,,11,,,,,4,,,,,,No,,,,28 3/8 inches,40 1/2 inches,,7.0 Cu. Ft. Gas Dryer with Moisture Sensing,UL Listed,123 pounds,29 inches,Yes,No,W11581316,,No,,No,,,,No,,,No,"High, Low, Extra Low, Medium",No,,,883049605302,,No,120 volts,,,,,,,,,,,,No,None,
https://www.bestbuy.com/site/whirlpool-7-0-cu-ft-electric-dryer-with-steam-and-moisture-sensing-white/6468666.p?skuId=6468666,Whirlpool - 7.0 Cu. Ft. Electric Dryer with Steam and Moisture Sensing - White,WED5050LW,$699.99,4.5,(357 Reviews),https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6468/6468666_sd.jpg;maxHeight=640;maxWidth=550,,No,,No,,,,,,No,,No,,Whirlpool,,,No,7 cubic feet,,White,,White,,No,,CEE Not Qualified,Rear panel,"Button, Dial",No,50 11/16 inches,,,None,,,"Steel, Stainless steel",,,,,Electric,,,,,No,Vented,No,Yes,,,,,,,Rear,,,,No,,,,,,,Yes,,No,1 Year Limited,1 Year Limited,,,Yes,"WTW5010LW, WTW5015LW, WTW5057LW",Top load,,,,WED5050LW,Yes,No,,,,12,,,,,,,,"Static Reduce, Wrinkle Shield",,,,,No,,28 3/8 inches,40 1/2 inches,,7.0 Cu. Ft. Electric Dryer with Steam and Moisture Sensing,UL Listed,114 pounds,29 inches,,,,,Yes,,No,,,,No,,,Yes,"High, Low, Extra Low, Medium",No,,,883049586366,,No,240 volts,,,,,,,,,,Fill hose,,,None,
https://www.bestbuy.com/site/samsung-7-2-cu-ft-electric-dryer-with-sensor-dry-white/6447516.p?skuId=6447516,Samsung - 7.2 Cu. Ft. Electric Dryer with Sensor Dry - White,DVE41A3000W/A3,$529.99,4.5,(851 Reviews),https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6447/6447516_sd.jpg;maxHeight=640;maxWidth=550,,Yes,,No,,,,30 amperes,,No,,,,Samsung,,,,7.2 cubic feet,Yes,White,,White,No,No,,,Rear panel,Dial,No,50 1/8 inches,,,LED,,,Anodized steel,,,,,Electric,,,,"High, Medium, Low, Extra Low",No,Vented,No,Yes,,,,,,,"Bottom, Left, Rear, Right",,,,No,,,,,,,No,,No,1 Year,1 Year,,,Yes,"WA41A3000AW/A4, WA40A3005AW/A4",Top load,,,,DVE41A3000W/A3,Yes,,,,,8,,,,,4,,,"Very Dry, More Dry, Normal Dry, Damp Dry, Time Dry, Air Fluff, Quick Dry, Wrinkle Release, Wrinkle Prevent, Child Lock",,,No,,No,,30 1/4 inches,44 inches,,7.2 Cu. Ft. Electric Dryer with Sensor Dry,,119 pounds,27 inches,,,,,Yes,,No,,,,No,,,No,4,No,,,887276502007,,No,240 volts,,,,,,,,,,,,No,None,
https://www.bestbuy.com/site/ge-7-2-cu-ft-gas-dryer-white/4374310.p?skuId=4374310,GE - 7.2 Cu. Ft. Gas Dryer - White,GTD42GASJWW,$599.99,4.2,(651 Reviews),https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4374/4374310_sd.jpg;maxHeight=640;maxWidth=550,,No,,No,,,,,,No,,No,,GE,,,,7.2 cubic feet,No,White,,White,,,,,Rear panel,Button,,52 inches,,,,,,Aluminum,,,,,Gas,,,,"Cottons, Casuals, Delicates, Time Dry",No,,No,Yes,,,,,,,"Bottom, Left, Rear",,,,,No,,,,,,Yes,,,1 Year,1 Year,,,Yes,"GTW460ASJWW, GTW490ACJWW",Top load,,,,GTD42GASJWW,No,No,,,,4,,,,,4,,,"Extended Tumble, Cycle signal Option",,,No,,,,29 1/2 inches,44 inches,,7.2 Cu. Ft. Gas Dryer,,107 pounds,27 inches,Yes,No,WE25X217,,Yes,,,,,,No,,,No,"Cottons, Casuals, Delicares, Air Fluff (no heat)",No,,,084691814078,,,120 volts,,,,,,,,,,,,No,,
https://www.bestbuy.com/site/samsung-7-4-cu-ft-gas-dryer-with-sensor-dry-white/6322990.p?skuId=6322990,Samsung - 7.4 Cu. Ft. Gas Dryer with Sensor Dry - White,DVG50R5200W,$629.99,4.5,(554 Reviews),https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6322/6322990_sd.jpg;maxHeight=640;maxWidth=550,,No,,,,,,,,No,,,,Samsung,,,,7.4 cubic feet,Yes,White,,White,,,,,Rear panel,"Button, Dial",,50 1/10 inches,,,LED,,,Anodized steel,,,,,Gas,,,,"Normal, Heavy Duty, Permanent Press, Bedding, Delicates, Sanitize, Time Dry, Air Fluff, Quick Dry, Wrinkle Release",No,,No,Yes,,,,,,,"Rear, Bottom, Right",,,,,No,,,,,,Yes,,No,1 Year,1 Year,,,Yes,WA50R5200AW,Top load,,,,DVG50R5200W,Yes,,,,,10,,,,,5,,,"Damp Alert, Wrinkle Prevent, Adjust Time (Up), Adjust Time (Down), Child Lock, Alarm Off, Eco Dry, Smart Care, Drum Light",,,No,,,,30 1/4 inches,44 9/16 inches,,7.4 Cu. Ft. Gas Dryer with Sensor Dry,,119 pounds,27 inches,Yes,No,LPKIT-4/XAA,,Yes,,,,,,No,,,No,"High, Medium High, Medium, Medium Low, Low",Yes,,,887276300764,,Yes,120 volts,,,,,,,,,,,,No,None,
https://www.bestbuy.com/site/maytag-7-0-cu-ft-gas-dryer-with-steam-and-pet-pro-system-white/6530594.p?skuId=6530594,Maytag - 7.0 Cu. Ft. Gas Dryer with Steam and Pet Pro System - White,MGD6500MW,$949.99,4.7,(12 Reviews),https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6530/6530594_sd.jpg;maxHeight=640;maxWidth=550,,,,No,,,,30 amperes,,No,,Yes,,Maytag,,,,7 cubic feet,Yes,White,,White,,,,CEE Not Qualified,Rear panel,Dial,No,50 11/16 inches,,,,,,Stainless steel,,,,,Gas,,,,,,,No,Yes,,,,,,,Rear,,,,No,No,,,,,,Yes,,No,1 Year Limited,1 Year Limited,,,Yes,MVW6500MW,Top load,,,,MGD6500MW,Yes,,,,,12,,,,,4,,,,,,,,,,28 3/8 inches,40 11/16 inches,,7.0 Cu. Ft. Gas Dryer with Steam and Pet Pro System,UL Listed,114 pounds,29 inches,No,,,,Yes,,No,,,,No,,,Yes,4,No,,,883049631349,,No,120 volts,,,,,,,,,,Fill hose,,No,,
https://www.bestbuy.com/site/samsung-4-6-cu-ft-washer-with-flex-auto-dispense-system-and-7-6-cu-ft-electric-dryer-brushed-black/6569245.p?skuId=6569245,Samsung - 4.6 Cu. Ft. Washer with Flex Auto Dispense System and 7.6 Cu. Ft. Electric Dryer - Brushed Black,WH46DBH500EVA3,,4.2,(6 Reviews),https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6569/6569245_sd.jpg;maxHeight=640;maxWidth=550,,Yes,,,,,,30 amperes,,Yes,,Yes,Yes,Samsung,,,Yes,,Yes,Brushed Black,,Black,No,,,CEE Tier 3,,"Dial, Touchpad",Yes,,,,LED,,Yes,,7.6 cubic feet,53 1/8 inches,Left swing,,Electric,Yes,240 volts,Yes,"AI Optimal Dry, Super Speed, Eco Normal, Normal, Heavy Duty, Towels, Perm Press, Activewear, Bedding, Delicates, Wool, Sanitize, Shirts, Denim, Time Dry, Air Fluff, Small Load, Rack Dry",No,,Yes,Yes,,,95 kilowatt hours,,,13 United States dollars,"Left, Rear, Right, Side",Yes,,No,,,,,,Yes,Yes,,,,1 Year,1 Year; 3 Year Stainless Steel Tub; 20 Year Digital Inverter Motor,,,,,,,1200 revolutions per minute,,WH46DBH500EVA3,,,,,,18,,5,,5,,5,24,"Washer (Pre Soak, Extra Rinse, My Cycles, Delay End, Smart Control, Super Speed, Drum Light, Child Lock, Dispenser 1, Dispenser 2, Pump Clean, AI Pattern, Calibration, Self Diagnosis, Volume, Language, Wi-Fi, Factory Reset) Dryer (Damp Alert, Wrinkle Prevent, My Cycles, Smart Control, Eco Dry, Drum Light, Child Lock, Volume, AI Pattern, Wi-Fi, Language, Vent Blockage Test, Factory Reset)",,,,,No,No,31 3/8 inches,74 7/16 inches,,4.6 Cu. Ft. Washer with Flex Auto Dispense System and 7.6 Cu. Ft. Electric Dryer,,319.7 pounds,27 inches,,,,,,Yes,No,Yes,,"Extra Heavy, Heavy, Normal, Light, Extra Light",,,,Yes,"Washer (Extra Hot, Hot, Warm, Cold, Tap Cold) Dryer (High, Medium, Medium Low, Low, Extra Low)",Yes,,,887276814520,,Yes,,"Normal, AI OptiWash, Heavy Duty, Bedding, Perm Press, Delicates, Activewear, Wool, Towels, Eco Cold, Rinse + Spin, Self Clean+, Small Load, Colors, Spin Only, Denim, Super Speed, Steam Sanitize, Steam Allergen, Steam Normal, Power Steam, Steam Whites, Steam Bulky, Power Rinse",4.6 cubic feet,No,Front load,Stainless steel,120 volts,Yes,Stacked units,,,,,Wi-Fi,"Amazon Alexa, Google Assistant, SmartThings"
https://www.bestbuy.com/site/samsung-5-4-cu-ft-high-efficiency-smart-top-load-washer-with-pet-care-solution-brushed-navy/6547603.p?skuId=6547603,Samsung - 5.4 Cu. Ft. High-Efficiency Smart Top Load Washer with Pet Care Solution - Brushed Navy,WA54CG7150AD,"$1,034.99",4.8,(135 Reviews),https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6547/6547603_sd.jpg;maxHeight=640;maxWidth=550,,,,,,Yes,,15 amperes,Yes,Yes,,Yes,Yes,Samsung,,Yes,,5.4 cubic feet,Yes,Brushed Navy,,Blue,,,,,,"Touchpad, Dial",Yes,,Single load,"Gel, Liquid, Powder, Single-use packs, Tablet",LED,,Yes,,,,,,,,,,,,,Yes,Yes,120 kilowatt hours,,,17 United States dollars,,,,Yes,,No,,,,45 13/16 inches,59 1/2 inches,Yes,,,No,,1 Year,1 Year,Yes,"DVE54CG7150D, DVG54CG7150D",,,,,750 revolutions per minute,,WA54CG7150AD,,,,,,,,,,5,5,,12,"Delay End, Presoak, Sound Off, Child Lock, Fabric Softener, Deep Fill, Super Speed, Smart Care, Smart Control, Spin Only",Yes,,,,Yes,,29 7/16 inches,45 13/16 inches,,5.4 Cu. Ft. High-Efficiency Smart Top Load Washer with Pet Care Solution,,134.5 pounds,27 9/16 inches,,,,,,,,,Yes,"Heavy, Heavy Medium, Normal, Low Medium, Light",,,,No,"Hot, Warmer, Warm, Cool, Cold",Yes,,Stainless steel,887276760360,,Yes,120 volts,"Normal, Bedding/Waterproof, Heavy Duty, Colors, Whites, Delicates, Quick Wash, Self Clean, Rinse + Spin, Deep Wash, Pet Care Wash, Downloaded",,,Top load,,,,,Impeller,,,Yes,Wi-Fi,SmartThings
https://www.bestbuy.com/site/samsung-7-4-cu-ft-smart-gas-dryer-with-steam-sanitize-brushed-black/6470438.p?skuId=6470438,Samsung - 7.4 Cu. Ft. Smart Gas Dryer with Steam Sanitize+ - Brushed Black,DVG55A7700V/A3,$889.99,4.6,(304 Reviews),https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6470/6470438_sd.jpg;maxHeight=640;maxWidth=550,,Yes,,No,,,,15 amperes,,Yes,,,,Samsung,,,Yes,7.4 cubic feet,Yes,Brushed Black,,Black,,,,,,,,50 1/8 inches,,,,,,Stainless steel,,,,,Gas,,,,,Yes,,Yes,Yes,,,,,,,"Bottom, Left, Rear",,,Yes,Yes,,,,,,,Yes,,Yes,1 Year,1 Year,,,Yes,WA55A7700AV,Top load,,,,DVG55A7700V/A3,Yes,,,,,12,,,,,,,,,,,No,,,,30 1/4 inches,45 13/16 inches,,7.4 Cu. Ft. Smart Gas Dryer with Steam Sanitize+,,119 pounds,27 inches,Yes,No,LPKIT-4/XAA,,Yes,,No,,,,No,,,Yes,5,Yes,,,887276557847,,Yes,120 volts,,,,,,,,,,Fill hose,,Yes,Wi-Fi,
